Timestamp,WiFi Attenuation,Signal Strength,Noise,Transfer Rate,Bandwidth
09:46:20,18,-055,-087,256 KBytes,2.10 Mbits/sec
09:46:21,18,-056,-085,214 KBytes,1.75 Mbits/sec
09:46:21,18,-056,-085,260 KBytes,2.13 Mbits/sec
09:46:22,17,-055,-083,352 KBytes,2.88 Mbits/sec
09:46:23,17,-055,-083,386 KBytes,3.16 Mbits/sec
09:46:24,17,-054,-085,410 KBytes,3.36 Mbits/sec
09:46:25,17,-054,-086,181 KBytes,1.48 Mbits/sec
09:46:26,17,-054,-088,76.4 KBytes,626 Kbits/sec
09:46:27,17,-055,-089,107 KBytes,880 Kbits/sec
09:46:28,17,-057,-089,84.8 KBytes,695 Kbits/sec
09:46:30,17,-056,-090,144 KBytes,1.18 Mbits/sec
09:46:31,17,-056,-090,26.9 KBytes,220 Kbits/sec
09:46:32,17,-055,-091,21.2 KBytes,174 Kbits/sec
09:46:33,17,-054,-091,283 KBytes,2.32 Mbits/sec
09:46:34,16,-054,-091,236 KBytes,1.93 Mbits/sec
09:46:35,16,-056,-090,240 KBytes,1.97 Mbits/sec
09:46:36,16,-053,-088,288 KBytes,2.36 Mbits/sec
09:46:37,16,-053,-086,0.00 Bytes,0.00 bits/sec
09:46:37,16,-053,-086,6.05 MBytes,1.69 Mbits/sec
09:46:37,16,-053,-086,5.93 MBytes,1.65 Mbits/sec
09:46:48,15,-052,-088,160 KBytes,1.31 Mbits/sec
09:46:49,15,-052,-087,15.6 KBytes,127 Kbits/sec
09:46:50,15,-052,-085,66.5 KBytes,545 Kbits/sec
09:46:52,15,-053,-086,53.7 KBytes,440 Kbits/sec
09:46:53,15,-052,-084,39.6 KBytes,324 Kbits/sec
09:46:54,15,-053,-085,399 KBytes,3.27 Mbits/sec
09:46:55,15,-056,-086,286 KBytes,2.34 Mbits/sec
09:46:56,15,-052,-087,404 KBytes,3.31 Mbits/sec
09:46:57,14,-053,-088,351 KBytes,2.87 Mbits/sec
09:46:58,14,-052,-088,501 KBytes,4.10 Mbits/sec
09:46:59,14,-054,-087,447 KBytes,3.66 Mbits/sec
09:47:00,14,-051,-087,499 KBytes,4.09 Mbits/sec
09:47:00,14,-051,-087,445 KBytes,3.65 Mbits/sec
09:47:01,14,-051,-087,311 KBytes,2.55 Mbits/sec
09:47:02,14,-052,-086,274 KBytes,2.25 Mbits/sec
09:47:03,14,-052,-086,308 KBytes,2.52 Mbits/sec
09:47:04,14,-050,-085,297 KBytes,2.43 Mbits/sec
09:47:05,14,-053,-084,225 KBytes,1.84 Mbits/sec
09:47:06,14,-051,-082,320 KBytes,2.62 Mbits/sec
09:47:07,14,-052,-080,253 KBytes,2.07 Mbits/sec
09:47:08,13,-051,-080,310 KBytes,2.54 Mbits/sec
09:47:10,13,-050,-084,211 KBytes,1.73 Mbits/sec
09:47:11,13,-050,-087,286 KBytes,2.34 Mbits/sec
09:47:12,13,-050,-089,455 KBytes,3.73 Mbits/sec
09:47:13,13,-050,-089,373 KBytes,3.06 Mbits/sec
09:47:14,13,-051,-089,479 KBytes,3.93 Mbits/sec
09:47:15,13,-050,-089,486 KBytes,3.98 Mbits/sec
09:47:16,13,-050,-088,663 KBytes,5.43 Mbits/sec
09:47:17,13,-050,-089,518 KBytes,4.24 Mbits/sec
09:47:18,13,-050,-088,338 KBytes,2.77 Mbits/sec
09:47:18,13,-050,-088,0.00 Bytes,0.00 bits/sec
09:47:18,13,-050,-088,9.67 MBytes,2.67 Mbits/sec
09:47:18,13,-050,-088,9.54 MBytes,2.63 Mbits/sec
09:47:30,12,-048,-076,120 KBytes,984 Kbits/sec
09:47:31,12,-053,-078,257 KBytes,2.11 Mbits/sec
09:47:32,11,-049,-078,368 KBytes,3.01 Mbits/sec
09:47:33,11,-049,-076,396 KBytes,3.24 Mbits/sec
09:47:34,11,-049,-077,296 KBytes,2.42 Mbits/sec
09:47:34,11,-049,-077,325 KBytes,2.66 Mbits/sec
09:47:35,11,-048,-077,447 KBytes,3.66 Mbits/sec
09:47:36,11,-049,-077,485 KBytes,3.97 Mbits/sec
09:47:37,11,-049,-079,420 KBytes,3.44 Mbits/sec
09:47:38,11,-048,-078,505 KBytes,4.14 Mbits/sec
09:47:39,11,-048,-079,614 KBytes,5.03 Mbits/sec
09:47:40,11,-048,-079,526 KBytes,4.31 Mbits/sec
09:47:41,11,-048,-080,427 KBytes,3.50 Mbits/sec
09:47:42,11,-049,-080,451 KBytes,3.70 Mbits/sec
09:47:43,10,-049,-079,482 KBytes,3.95 Mbits/sec
09:47:45,10,-050,-077,557 KBytes,4.56 Mbits/sec
09:47:46,10,-048,-074,526 KBytes,4.31 Mbits/sec
09:47:47,10,-051,-074,349 KBytes,2.86 Mbits/sec
09:47:48,10,-048,-076,516 KBytes,4.23 Mbits/sec
09:47:49,10,-050,-077,303 KBytes,2.48 Mbits/sec
09:47:50,10,-051,-077,185 KBytes,1.52 Mbits/sec
09:47:50,10,-051,-078,73.5 KBytes,602 Kbits/sec
09:47:51,10,-050,-078,97.6 KBytes,800 Kbits/sec
09:47:52,10,-051,-078,206 KBytes,1.69 Mbits/sec
09:47:53,10,-048,-077,349 KBytes,2.86 Mbits/sec
09:47:54,10,-052,-078,204 KBytes,1.67 Mbits/sec
09:47:55,9,-048,-078,393 KBytes,3.22 Mbits/sec
09:47:56,9,-047,-077,778 KBytes,6.37 Mbits/sec
09:47:57,9,-047,-078,617 KBytes,5.05 Mbits/sec
09:47:58,9,-046,-080,436 KBytes,3.57 Mbits/sec
09:47:58,9,-046,-080,35.4 KBytes,6.27 Mbits/sec
09:47:58,9,-046,-080,11.6 MBytes,3.25 Mbits/sec
09:47:58,9,-046,-080,11.5 MBytes,3.20 Mbits/sec
09:48:10,8,-045,-075,542 KBytes,4.44 Mbits/sec
09:48:11,8,-046,-074,581 KBytes,4.76 Mbits/sec
09:48:12,8,-046,-074,407 KBytes,3.34 Mbits/sec
09:48:13,8,-048,-075,273 KBytes,2.24 Mbits/sec
09:48:14,8,-045,-076,523 KBytes,4.29 Mbits/sec
09:48:15,8,-046,-076,468 KBytes,3.83 Mbits/sec
09:48:15,8,-046,-076,410 KBytes,3.36 Mbits/sec
09:48:16,8,-046,-077,771 KBytes,6.31 Mbits/sec
09:48:17,8,-046,-076,699 KBytes,5.72 Mbits/sec
09:48:18,7,-046,-077,641 KBytes,5.25 Mbits/sec
09:48:19,7,-045,-078,691 KBytes,5.66 Mbits/sec
09:48:21,7,-045,-076,742 KBytes,6.08 Mbits/sec
09:48:22,7,-045,-075,458 KBytes,3.75 Mbits/sec
09:48:23,7,-045,-076,874 KBytes,7.16 Mbits/sec
09:48:24,7,-045,-076,1.03 MBytes,8.63 Mbits/sec
09:48:25,7,-045,-077,728 KBytes,5.97 Mbits/sec
09:48:26,7,-045,-078,752 KBytes,6.16 Mbits/sec
09:48:27,7,-045,-078,723 KBytes,5.92 Mbits/sec
09:48:28,7,-045,-078,423 KBytes,3.46 Mbits/sec
09:48:29,7,-045,-077,737 KBytes,6.04 Mbits/sec
09:48:30,6,-045,-075,462 KBytes,3.79 Mbits/sec
09:48:31,6,-044,-074,518 KBytes,4.24 Mbits/sec
09:48:31,6,-044,-074,700 KBytes,5.73 Mbits/sec
09:48:32,6,-044,-075,725 KBytes,5.94 Mbits/sec
09:48:33,6,-044,-075,836 KBytes,6.85 Mbits/sec
09:48:34,6,-044,-075,382 KBytes,3.13 Mbits/sec
09:48:35,6,-044,-074,477 KBytes,3.90 Mbits/sec
09:48:36,6,-043,-075,496 KBytes,4.07 Mbits/sec
09:48:37,6,-043,-075,609 KBytes,4.99 Mbits/sec
09:48:39,6,-043,-075,730 KBytes,5.98 Mbits/sec
09:48:39,6,-043,-075,106 KBytes,10.6 Mbits/sec
09:48:39,6,-043,-075,18.4 MBytes,5.13 Mbits/sec
09:48:39,6,-043,-075,18.1 MBytes,5.05 Mbits/sec
09:48:50,5,-043,-080,132 KBytes,1.08 Mbits/sec
09:48:51,5,-043,-078,62.2 KBytes,510 Kbits/sec
09:48:52,5,-043,-078,219 KBytes,1.80 Mbits/sec
09:48:53,4,-043,-080,307 KBytes,2.51 Mbits/sec
09:48:54,4,-043,-079,287 KBytes,2.35 Mbits/sec
09:48:55,4,-041,-079,714 KBytes,5.85 Mbits/sec
09:48:56,4,-041,-079,478 KBytes,3.92 Mbits/sec
09:48:57,4,-042,-079,420 KBytes,3.44 Mbits/sec
09:48:58,4,-041,-082,595 KBytes,4.88 Mbits/sec
09:48:59,4,-042,-085,542 KBytes,4.44 Mbits/sec
09:49:00,4,-042,-084,492 KBytes,4.03 Mbits/sec
09:49:02,4,-041,-081,906 KBytes,7.43 Mbits/sec
09:49:03,4,-042,-082,846 KBytes,6.93 Mbits/sec
09:49:04,4,-042,-083,752 KBytes,6.16 Mbits/sec
09:49:05,3,-042,-084,776 KBytes,6.36 Mbits/sec
09:49:06,3,-041,-083,807 KBytes,6.61 Mbits/sec
09:49:06,3,-041,-081,363 KBytes,2.98 Mbits/sec
09:49:07,3,-041,-081,345 KBytes,2.83 Mbits/sec
09:49:08,3,-041,-079,636 KBytes,5.21 Mbits/sec
09:49:09,3,-041,-078,430 KBytes,3.52 Mbits/sec
09:49:10,3,-040,-080,556 KBytes,4.55 Mbits/sec
09:49:11,3,-041,-080,546 KBytes,4.47 Mbits/sec
09:49:12,3,-041,-082,936 KBytes,7.67 Mbits/sec
09:49:13,3,-041,-082,748 KBytes,6.13 Mbits/sec
09:49:14,3,-041,-081,754 KBytes,6.17 Mbits/sec
09:49:15,3,-041,-082,443 KBytes,3.63 Mbits/sec
09:49:16,2,-042,-083,192 KBytes,1.58 Mbits/sec
09:49:17,2,-043,-084,310 KBytes,2.54 Mbits/sec
09:49:18,2,-046,-084,202 KBytes,1.66 Mbits/sec
09:49:19,2,-040,-085,414 KBytes,3.39 Mbits/sec
09:49:20,2,-041,-085,36.8 KBytes,1.11 Mbits/sec
09:49:20,2,-041,-085,15.1 MBytes,4.18 Mbits/sec
09:49:20,2,-041,-085,14.9 MBytes,4.13 Mbits/sec
09:49:32,1,-039,-081,697 KBytes,5.71 Mbits/sec
09:49:33,1,-039,-082,829 KBytes,6.79 Mbits/sec
09:49:34,1,-039,-082,872 KBytes,7.15 Mbits/sec
09:49:35,1,-039,-081,604 KBytes,4.95 Mbits/sec
09:49:36,1,-039,-079,847 KBytes,6.94 Mbits/sec
09:49:37,1,-039,-079,481 KBytes,3.94 Mbits/sec
09:49:38,1,-039,-080,423 KBytes,3.46 Mbits/sec
09:49:39,0,-039,-082,450 KBytes,3.68 Mbits/sec
09:49:39,0,-039,-082,554 KBytes,4.54 Mbits/sec
09:49:40,0,-039,-084,557 KBytes,4.56 Mbits/sec
09:49:41,0,-038,-083,687 KBytes,5.63 Mbits/sec
09:49:42,0,-038,-080,689 KBytes,5.64 Mbits/sec
09:49:44,0,-038,-078,447 KBytes,3.66 Mbits/sec
09:49:45,0,-038,-078,499 KBytes,4.09 Mbits/sec
09:49:46,0,-038,-079,803 KBytes,6.58 Mbits/sec
09:49:47,0,-038,-080,461 KBytes,3.78 Mbits/sec
09:49:48,0,-038,-080,673 KBytes,5.51 Mbits/sec
09:49:49,0,-039,-080,287 KBytes,2.35 Mbits/sec
09:49:50,0,-038,-081,215 KBytes,1.76 Mbits/sec
09:49:51,1,-043,-083,12.7 KBytes,104 Kbits/sec
09:49:52,1,-038,-085,144 KBytes,1.18 Mbits/sec
09:49:53,1,-039,-085,472 KBytes,3.87 Mbits/sec
09:49:54,1,-039,-084,704 KBytes,5.77 Mbits/sec
09:49:55,1,-039,-084,912 KBytes,7.47 Mbits/sec
09:49:56,1,-039,-084,884 KBytes,7.24 Mbits/sec
09:49:57,1,-039,-083,710 KBytes,5.81 Mbits/sec
09:49:58,1,-040,-082,740 KBytes,6.06 Mbits/sec
09:49:58,1,-040,-082,458 KBytes,3.75 Mbits/sec
09:49:59,1,-039,-081,494 KBytes,4.04 Mbits/sec
09:50:01,1,-039,-081,557 KBytes,4.56 Mbits/sec
09:50:02,1,-039,-083,0.00 Bytes,0.00 bits/sec
09:50:02,1,-039,-083,17.5 MBytes,4.88 Mbits/sec
09:50:02,1,-039,-083,16.8 MBytes,4.68 Mbits/sec
09:50:13,2,-040,-082,626 KBytes,5.13 Mbits/sec
09:50:14,3,-040,-081,976 KBytes,7.99 Mbits/sec
09:50:14,3,-040,-081,868 KBytes,7.11 Mbits/sec
09:50:15,3,-040,-081,918 KBytes,7.52 Mbits/sec
09:50:16,3,-041,-081,670 KBytes,5.49 Mbits/sec
09:50:17,3,-041,-082,806 KBytes,6.60 Mbits/sec
09:50:18,3,-040,-082,768 KBytes,6.29 Mbits/sec
09:50:19,3,-041,-084,592 KBytes,4.85 Mbits/sec
09:50:21,3,-041,-084,526 KBytes,4.31 Mbits/sec
09:50:22,3,-041,-084,339 KBytes,2.78 Mbits/sec
09:50:23,3,-042,-083,557 KBytes,4.56 Mbits/sec
09:50:24,3,-041,-081,554 KBytes,4.54 Mbits/sec
09:50:25,3,-041,-079,609 KBytes,4.99 Mbits/sec
09:50:26,4,-041,-078,431 KBytes,3.53 Mbits/sec
09:50:27,4,-042,-078,577 KBytes,4.73 Mbits/sec
09:50:28,4,-041,-080,952 KBytes,7.80 Mbits/sec
09:50:29,4,-041,-080,561 KBytes,4.60 Mbits/sec
09:50:30,4,-042,-079,700 KBytes,5.73 Mbits/sec
09:50:31,4,-042,-078,486 KBytes,3.98 Mbits/sec
09:50:31,4,-042,-078,310 KBytes,2.53 Mbits/sec
09:50:32,4,-042,-078,533 KBytes,4.37 Mbits/sec
09:50:33,4,-041,-077,649 KBytes,5.32 Mbits/sec
09:50:34,4,-042,-078,638 KBytes,5.22 Mbits/sec
09:50:35,4,-042,-080,609 KBytes,4.99 Mbits/sec
09:50:36,4,-041,-080,187 KBytes,1.53 Mbits/sec
09:50:37,5,-041,-083,532 KBytes,4.36 Mbits/sec
09:50:39,5,-042,-083,779 KBytes,6.38 Mbits/sec
09:50:40,5,-043,-083,554 KBytes,4.54 Mbits/sec
09:50:41,5,-043,-082,590 KBytes,4.83 Mbits/sec
09:50:42,5,-043,-080,321 KBytes,2.63 Mbits/sec
09:50:42,5,-043,-080,22.6 KBytes,2.58 Mbits/sec
09:50:42,5,-043,-080,18.1 MBytes,5.04 Mbits/sec
09:50:42,5,-043,-080,17.8 MBytes,4.97 Mbits/sec
09:50:53,6,-046,-081,617 KBytes,5.05 Mbits/sec
09:50:54,6,-044,-083,502 KBytes,4.11 Mbits/sec
09:50:55,6,-044,-084,537 KBytes,4.40 Mbits/sec
09:50:56,6,-044,-084,516 KBytes,4.23 Mbits/sec
09:50:57,6,-044,-083,424 KBytes,3.48 Mbits/sec
09:50:58,6,-045,-083,409 KBytes,3.35 Mbits/sec
09:50:59,6,-043,-085,682 KBytes,5.58 Mbits/sec
09:51:01,7,-044,-086,542 KBytes,4.44 Mbits/sec
09:51:02,7,-045,-086,198 KBytes,1.62 Mbits/sec
09:51:03,7,-045,-086,199 KBytes,1.63 Mbits/sec
09:51:04,7,-048,-085,216 KBytes,1.77 Mbits/sec
09:51:05,7,-044,-083,212 KBytes,1.74 Mbits/sec
09:51:06,7,-056,-081,400 KBytes,3.28 Mbits/sec
09:51:07,7,-046,-078,372 KBytes,3.05 Mbits/sec
09:51:07,7,-046,-078,389 KBytes,3.19 Mbits/sec
09:51:08,7,-047,-077,416 KBytes,3.41 Mbits/sec
09:51:09,7,-043,-076,735 KBytes,6.02 Mbits/sec
09:51:10,7,-043,-076,806 KBytes,6.60 Mbits/sec
09:51:11,7,-044,-075,523 KBytes,4.29 Mbits/sec
09:51:12,8,-044,-074,737 KBytes,6.04 Mbits/sec
09:51:13,8,-044,-073,591 KBytes,4.84 Mbits/sec
09:51:14,8,-046,-071,489 KBytes,4.01 Mbits/sec
09:51:15,8,-044,-070,559 KBytes,4.58 Mbits/sec
09:51:16,8,-045,-072,505 KBytes,4.14 Mbits/sec
09:51:18,8,-045,-075,533 KBytes,4.37 Mbits/sec
09:51:19,8,-045,-078,611 KBytes,5.00 Mbits/sec
09:51:20,8,-045,-081,566 KBytes,4.63 Mbits/sec
09:51:21,8,-045,-082,527 KBytes,4.32 Mbits/sec
09:51:22,8,-047,-081,631 KBytes,5.17 Mbits/sec
09:51:23,8,-046,-080,499 KBytes,4.09 Mbits/sec
09:51:23,8,-046,-080,18.4 KBytes,5.63 Mbits/sec
09:51:23,8,-046,-080,14.8 MBytes,4.12 Mbits/sec
09:51:23,8,-046,-080,14.6 MBytes,4.08 Mbits/sec
09:51:33,9,-048,-078,813 KBytes,6.66 Mbits/sec
09:51:34,9,-046,-078,539 KBytes,4.41 Mbits/sec
09:51:35,10,-046,-077,578 KBytes,4.74 Mbits/sec
09:51:37,10,-050,-078,277 KBytes,2.27 Mbits/sec
09:51:38,10,-047,-077,486 KBytes,3.98 Mbits/sec
09:51:39,10,-047,-077,904 KBytes,7.40 Mbits/sec
09:51:40,10,-047,-078,547 KBytes,4.48 Mbits/sec
09:51:41,10,-047,-078,636 KBytes,5.21 Mbits/sec
09:51:42,10,-046,-080,762 KBytes,6.24 Mbits/sec
09:51:43,10,-046,-083,577 KBytes,4.73 Mbits/sec
09:51:44,10,-047,-085,561 KBytes,4.60 Mbits/sec
09:51:45,10,-046,-087,578 KBytes,4.74 Mbits/sec
09:51:46,10,-047,-089,404 KBytes,3.31 Mbits/sec
09:51:47,11,-046,-089,762 KBytes,6.24 Mbits/sec
09:51:48,11,-048,-090,667 KBytes,5.47 Mbits/sec
09:51:49,11,-047,-090,416 KBytes,3.41 Mbits/sec
09:51:50,11,-049,-089,259 KBytes,2.12 Mbits/sec
09:51:51,11,-047,-087,209 KBytes,1.71 Mbits/sec
09:51:52,11,-047,-086,189 KBytes,1.55 Mbits/sec
09:51:52,11,-047,-086,286 KBytes,2.34 Mbits/sec
09:51:53,11,-048,-086,329 KBytes,2.70 Mbits/sec
09:51:55,11,-048,-087,658 KBytes,5.39 Mbits/sec
09:51:56,11,-048,-087,820 KBytes,6.72 Mbits/sec
09:51:57,11,-048,-087,540 KBytes,4.43 Mbits/sec
09:51:58,11,-048,-087,727 KBytes,5.95 Mbits/sec
09:51:59,12,-047,-088,411 KBytes,3.37 Mbits/sec
09:52:00,12,-047,-088,339 KBytes,2.78 Mbits/sec
09:52:01,12,-048,-089,718 KBytes,5.88 Mbits/sec
09:52:02,12,-048,-088,638 KBytes,5.22 Mbits/sec
09:52:03,12,-049,-088,679 KBytes,5.56 Mbits/sec
09:52:03,12,-049,-088,22.6 KBytes,9.39 Mbits/sec
09:52:03,12,-049,-088,16.2 MBytes,4.52 Mbits/sec
09:52:03,12,-049,-088,16.0 MBytes,4.46 Mbits/sec
09:52:15,13,-050,-089,498 KBytes,4.08 Mbits/sec
09:52:16,13,-050,-089,519 KBytes,4.25 Mbits/sec
09:52:17,13,-050,-087,337 KBytes,2.76 Mbits/sec
09:52:18,13,-051,-087,380 KBytes,3.12 Mbits/sec
09:52:19,13,-050,-087,492 KBytes,4.03 Mbits/sec
09:52:20,13,-050,-087,485 KBytes,3.97 Mbits/sec
09:52:21,13,-050,-088,515 KBytes,4.22 Mbits/sec
09:52:22,14,-051,-088,352 KBytes,2.88 Mbits/sec
09:52:22,14,-051,-088,211 KBytes,1.73 Mbits/sec
09:52:23,14,-051,-089,447 KBytes,3.66 Mbits/sec
09:52:24,14,-053,-088,454 KBytes,3.72 Mbits/sec
09:52:25,14,-052,-088,404 KBytes,3.31 Mbits/sec
09:52:26,14,-051,-087,267 KBytes,2.19 Mbits/sec
09:52:27,14,-052,-084,225 KBytes,1.84 Mbits/sec
09:52:28,14,-051,-085,286 KBytes,2.34 Mbits/sec
09:52:29,14,-052,-085,107 KBytes,880 Kbits/sec
09:52:30,14,-055,-088,112 KBytes,915 Kbits/sec
09:52:31,14,-052,-088,264 KBytes,2.17 Mbits/sec
09:52:32,14,-055,-087,250 KBytes,2.05 Mbits/sec
09:52:34,15,-051,-088,331 KBytes,2.71 Mbits/sec
09:52:35,15,-051,-088,595 KBytes,4.88 Mbits/sec
09:52:36,15,-052,-086,409 KBytes,3.35 Mbits/sec
09:52:37,15,-053,-083,247 KBytes,2.03 Mbits/sec
09:52:38,15,-053,-082,202 KBytes,1.66 Mbits/sec
09:52:39,15,-052,-083,447 KBytes,3.66 Mbits/sec
09:52:39,15,-052,-083,478 KBytes,3.92 Mbits/sec
09:52:40,15,-055,-086,513 KBytes,4.21 Mbits/sec
09:52:41,15,-052,-088,590 KBytes,4.83 Mbits/sec
09:52:42,15,-055,-089,590 KBytes,4.83 Mbits/sec
09:52:43,15,-053,-090,407 KBytes,3.34 Mbits/sec
09:52:43,15,-053,-090,12.7 KBytes,2.87 Mbits/sec
09:52:43,15,-053,-090,11.2 MBytes,3.14 Mbits/sec
09:52:43,15,-053,-090,11.2 MBytes,3.12 Mbits/sec
09:52:55,16,-055,-082,417 KBytes,3.42 Mbits/sec
09:52:56,16,-054,-084,518 KBytes,4.24 Mbits/sec
09:52:57,17,-056,-082,338 KBytes,2.77 Mbits/sec
09:52:58,17,-053,-081,76.4 KBytes,626 Kbits/sec
09:52:59,17,-056,-080,148 KBytes,1.22 Mbits/sec
09:53:00,17,-055,-078,168 KBytes,1.38 Mbits/sec
09:53:01,17,-055,-079,294 KBytes,2.41 Mbits/sec
09:53:02,17,-055,-080,167 KBytes,1.37 Mbits/sec
09:53:03,17,-055,-081,58.0 KBytes,475 Kbits/sec
09:53:04,17,-056,-080,53.7 KBytes,440 Kbits/sec
09:53:05,17,-055,-079,387 KBytes,3.17 Mbits/sec
09:53:06,17,-056,-080,123 KBytes,1.01 Mbits/sec
09:53:07,17,-054,-080,245 KBytes,2.00 Mbits/sec
09:53:07,17,-054,-080,170 KBytes,1.39 Mbits/sec
09:53:09,18,-055,-081,49.5 KBytes,405 Kbits/sec
09:53:10,18,-055,-081,0.00 Bytes,0.00 bits/sec
09:53:11,18,-055,-080,0.00 Bytes,0.00 bits/sec
09:53:12,18,-055,-078,0.00 Bytes,0.00 bits/sec
09:53:13,18,-057,-078,69.3 KBytes,568 Kbits/sec
09:53:14,18,-058,-077,188 KBytes,1.54 Mbits/sec
09:53:15,18,-055,-078,286 KBytes,2.34 Mbits/sec
09:53:16,18,-057,-078,157 KBytes,1.29 Mbits/sec
09:53:17,18,-055,-076,191 KBytes,1.56 Mbits/sec
09:53:18,18,-057,-076,50.9 KBytes,417 Kbits/sec
09:53:19,18,-062,-076,87.7 KBytes,718 Kbits/sec
09:53:20,19,-056,-076,113 KBytes,927 Kbits/sec
09:53:21,19,-056,-076,129 KBytes,1.05 Mbits/sec
09:53:22,19,-060,-078,235 KBytes,1.92 Mbits/sec
09:53:23,19,-059,-078,45.2 KBytes,370 Kbits/sec
09:53:23,19,-059,-078,42.4 KBytes,347 Kbits/sec
09:53:24,19,-058,-078,0.00 Bytes,0.00 bits/sec
09:53:24,19,-058,-078,4.84 MBytes,1.35 Mbits/sec
09:53:25,19,-058,-078,4.69 MBytes,1.31 Mbits/sec
09:53:36,20,-059,-078,148 KBytes,1.22 Mbits/sec
09:53:37,20,-056,-080,35.4 KBytes,289 Kbits/sec
09:53:38,20,-058,-079,361 KBytes,2.96 Mbits/sec
09:53:39,20,-057,-078,335 KBytes,2.75 Mbits/sec
09:53:40,20,-056,-079,188 KBytes,1.54 Mbits/sec
09:53:41,20,-057,-080,363 KBytes,2.98 Mbits/sec
09:53:42,20,-056,-080,215 KBytes,1.76 Mbits/sec
09:53:43,21,-058,-079,201 KBytes,1.64 Mbits/sec
09:53:45,21,-057,-077,283 KBytes,2.32 Mbits/sec
09:53:46,21,-058,-078,201 KBytes,1.64 Mbits/sec
09:53:47,21,-058,-079,204 KBytes,1.67 Mbits/sec
09:53:48,21,-058,-080,168 KBytes,1.38 Mbits/sec
09:53:49,21,-057,-079,110 KBytes,903 Kbits/sec
09:53:50,21,-058,-078,7.07 KBytes,57.9 Kbits/sec
09:53:51,21,-059,-077,26.9 KBytes,220 Kbits/sec
09:53:52,21,-059,-079,26.9 KBytes,220 Kbits/sec
09:53:53,21,-059,-078,2.83 KBytes,23.1 Kbits/sec
09:53:53,21,-059,-078,2.83 KBytes,23.2 Kbits/sec
09:53:54,21,-059,-079,0.00 Bytes,0.00 bits/sec
09:53:55,22,-059,-078,0.00 Bytes,0.00 bits/sec
09:53:56,22,-060,-077,0.00 Bytes,0.00 bits/sec
09:53:57,22,-060,-077,45.2 KBytes,371 Kbits/sec
09:53:58,22,-062,-077,48.1 KBytes,394 Kbits/sec
09:53:59,22,-058,-076,163 KBytes,1.33 Mbits/sec
09:54:01,22,-061,-078,154 KBytes,1.26 Mbits/sec
09:54:02,22,-060,-082,140 KBytes,1.15 Mbits/sec
09:54:03,22,-061,-085,165 KBytes,1.36 Mbits/sec
09:54:04,22,-060,-088,168 KBytes,1.38 Mbits/sec
09:54:05,22,-061,-090,130 KBytes,1.07 Mbits/sec
09:54:06,22,-061,-089,32.5 KBytes,266 Kbits/sec
09:54:06,22,-061,-089,0.00 Bytes,0.00 bits/sec
09:54:06,22,-061,-089,3.93 MBytes,1.10 Mbits/sec
09:54:06,22,-061,-089,3.83 MBytes,1.07 Mbits/sec
09:54:17,23,-061,-087,110 KBytes,903 Kbits/sec
09:54:18,24,-062,-088,222 KBytes,1.82 Mbits/sec
09:54:19,24,-061,-089,38.2 KBytes,313 Kbits/sec
09:54:21,24,-063,-089,151 KBytes,1.24 Mbits/sec
09:54:22,24,-061,-090,63.6 KBytes,521 Kbits/sec
09:54:23,24,-061,-091,2.83 KBytes,23.2 Kbits/sec
09:54:24,24,-063,-090,39.6 KBytes,324 Kbits/sec
09:54:25,24,-062,-089,129 KBytes,1.05 Mbits/sec
09:54:25,24,-062,-089,58.0 KBytes,475 Kbits/sec
09:54:26,24,-061,-089,184 KBytes,1.51 Mbits/sec
09:54:27,24,-061,-089,246 KBytes,2.02 Mbits/sec
09:54:28,24,-063,-090,204 KBytes,1.67 Mbits/sec
09:54:29,24,-061,-090,7.07 KBytes,57.9 Kbits/sec
09:54:30,25,-061,-089,0.00 Bytes,0.00 bits/sec
09:54:31,25,-061,-089,0.00 Bytes,0.00 bits/sec
09:54:32,25,-061,-088,0.00 Bytes,0.00 bits/sec
09:54:33,25,-061,-089,0.00 Bytes,0.00 bits/sec
09:54:34,25,-062,-088,0.00 Bytes,0.00 bits/sec
09:54:35,25,-062,-087,0.00 Bytes,0.00 bits/sec
09:54:36,25,-062,-085,0.00 Bytes,0.00 bits/sec
09:54:37,25,-063,-084,8.48 KBytes,69.5 Kbits/sec
09:54:39,25,-063,-085,18.4 KBytes,151 Kbits/sec
09:54:40,25,-062,-086,45.2 KBytes,371 Kbits/sec
09:54:41,25,-064,-087,14.1 KBytes,116 Kbits/sec
09:54:42,26,-063,-089,8.48 KBytes,69.5 Kbits/sec
09:54:43,26,-063,-089,0.00 Bytes,0.00 bits/sec
09:54:43,26,-063,-089,42.4 KBytes,348 Kbits/sec
09:54:44,26,-064,-090,14.1 KBytes,116 Kbits/sec
09:54:45,26,-064,-090,0.00 Bytes,0.00 bits/sec
09:54:46,26,-065,-090,0.00 Bytes,0.00 bits/sec
09:54:47,26,-065,-088,1.41 KBytes,451 Kbits/sec
09:54:47,26,-065,-087,1.66 MBytes,463 Kbits/sec
09:54:48,26,-064,-087,1.57 MBytes,439 Kbits/sec
09:54:59,27,-064,-087,8.48 KBytes,69.4 Kbits/sec
09:55:00,27,-066,-085,24.0 KBytes,197 Kbits/sec
09:55:01,27,-066,-086,4.24 KBytes,34.8 Kbits/sec
09:55:02,27,-065,-086,0.00 Bytes,0.00 bits/sec
